accident_index,speed_limit,urban_or_rural_area,local_authority_name,accident_count,traffic_flow,accident_rate,population_density,mean_income_of_tax_payers,total_road_length,Inland_Area,Road_Network_Density,Signal_Count,Driving_Distance
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,2,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,2,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,2,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,2,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,2,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,2,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,50,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,2,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,20,1,Waltham Forest,504,431309,0.001168536,7664.4,40100,262,38.808,6.751185323,209,790
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,2,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,30,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
2.02E+12,20,1,Wandsworth,1043,1024397,0.00101816,10164.3,79700,267.3,34.264,7.801190754,184,728
